sys_mod_count,made_sla,caller_id,opened_by,contact_type,location,category,subcategory,u_symptom,impact,urgency,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,caused_by,closed_code,resolved_by,opened_at,resolution_time_hours,aging_days,priority,sla_breach_flag,created_month
0,True,Caller 5620,Opened by  24,Phone,Location 108,Category 20,Subcategory 103,Symptom 592,2 - Medium,2 - Medium,Group 70,Resolver 34,True,False,Do Not Notify,?,?,?,code 6,Resolved by 33,2016-02-29 12:41:00,95.25,3,3,1,2016-02
0,True,Caller 1679,Opened by  301,Phone,Location 161,Category 55,Subcategory 167,?,2 - Medium,2 - Medium,Group 65,?,True,False,Do Not Notify,?,?,?,code 7,Resolved by 134,2016-02-29 12:43:00,296.7833333,12,3,1,2016-02
0,True,Caller 1001,Opened by  55,Phone,Location 143,Category 26,Subcategory 175,?,2 - Medium,2 - Medium,Group 25,?,True,False,Do Not Notify,?,?,?,code 6,Resolved by 71,2016-02-29 12:43:00,44.41666667,1,3,1,2016-02
0,True,Caller 5072,Opened by  501,Phone,Location 115,Category 37,Subcategory 144,Symptom 580,2 - Medium,2 - Medium,Group 12,?,True,False,Do Not Notify,?,?,?,code 6,Resolved by 24,2016-02-29 12:48:00,9.666666667,0,3,0,2016-02
0,True,Caller 5182,Opened by  62,Phone,Location 108,Category 9,Subcategory 164,Symptom 580,2 - Medium,2 - Medium,Group 70,Resolver 170,True,False,Do Not Notify,?,?,?,code 11,Resolved by 153,2016-02-29 12:50:00,45.81666667,1,3,1,2016-02
0,True,Caller 2690,Opened by  257,Phone,Location 51,Category 17,Subcategory 90,Symptom 4,2 - Medium,2 - Medium,Group 69,?,True,False,Do Not Notify,?,?,?,code 8,Resolved by 56,2016-02-29 12:52:00,74.28333333,3,3,1,2016-02
0,True,Caller 1393,Opened by  128,Phone,Location 197,Category 42,Subcategory 31,Symptom 273,1 - High,1 - High,Group 3,Resolver 71,True,True,Do Not Notify,Problem ID  4,?,?,code 1,Resolved by 64,2016-02-29 12:54:00,4.883333333,0,1,1,2016-02
0,True,Caller 4180,Opened by  40,Phone,Location 143,Category 53,Subcategory 271,Symptom 470,2 - Medium,2 - Medium,Group 70,Resolver 78,True,False,Do Not Notify,?,?,?,code 6,Resolved by 71,2016-02-29 12:59:00,44.36666667,1,3,1,2016-02
0,True,Caller 2441,Opened by  55,Phone,Location 136,Category 20,Subcategory 103,Symptom 6,2 - Medium,2 - Medium,Group 70,?,True,False,Do Not Notify,?,?,?,code 8,Resolved by 83,2016-02-29 13:14:00,50.25,2,3,1,2016-02
0,True,Caller 1009,Opened by  40,Phone,Location 143,Category 53,Subcategory 271,Symptom 470,2 - Medium,2 - Medium,Group 70,Resolver 78,True,False,Do Not Notify,?,?,?,code 6,Resolved by 71,2016-02-29 13:18:00,99.1,4,3,1,2016-02
0,True,Caller 2729,Opened by  301,Phone,Location 59,Category 9,Subcategory 164,Symptom 470,2 - Medium,2 - Medium,Group 29,Resolver 170,True,False,Do Not Notify,?,?,?,code 6,Resolved by 153,2016-02-29 13:24:00,211.3666667,8,3,1,2016-02
0,True,Caller 5374,Opened by  301,Phone,Location 108,Category 26,Subcategory 175,Symptom 6,2 - Medium,2 - Medium,Group 70,?,True,False,Do Not Notify,?,?,?,code 9,Resolved by 133,2016-02-29 13:30:00,120.5,5,3,1,2016-02
0,True,Caller 4167,Opened by  221,Phone,Location 143,Category 42,Subcategory 31,Symptom 4,3 - Low,2 - Medium,Group 3,?,True,False,Do Not Notify,?,?,?,code 6,Resolved by 166,2016-02-29 13:36:00,193.9833333,8,4,1,2016-02
0,True,Caller 4756,Opened by  40,Phone,Location 93,Category 53,Subcategory 271,Symptom 470,2 - Medium,2 - Medium,Group 70,Resolver 215,True,False,Do Not Notify,?,?,?,code 6,Resolved by 196,2016-02-29 13:36:00,97.03333333,4,3,1,2016-02
0,True,Caller 4414,Opened by  433,Phone,Location 51,Category 45,Subcategory 29,?,2 - Medium,2 - Medium,Group 55,Resolver 134,True,False,Do Not Notify,?,?,?,code 6,Resolved by 120,2016-02-29 13:48:00,0.966666667,0,3,0,2016-02
0,True,Caller 5374,Opened by  301,Phone,Location 108,Category 20,Subcategory 125,Symptom 6,2 - Medium,2 - Medium,Group 70,?,True,False,Do Not Notify,?,?,?,code 6,Resolved by 24,2016-02-29 13:50:00,174.1166667,7,3,1,2016-02
0,True,Caller 5620,Opened by  55,Phone,Location 108,Category 20,Subcategory 103,Symptom 116,2 - Medium,2 - Medium,Group 70,?,True,False,Do Not Notify,?,?,?,code 2,Resolved by 174,2016-02-29 13:50:00,35.21666667,1,3,1,2016-02
0,True,Caller 1403,Opened by  40,Phone,Location 143,Category 53,Subcategory 271,Symptom 470,2 - Medium,2 - Medium,Group 70,?,True,False,Do Not Notify,?,?,?,code 6,Resolved by 15,2016-02-29 13:52:00,70.7,2,3,1,2016-02
0,True,Caller 99,Opened by  386,Phone,Location 51,Category 42,Subcategory 31,?,2 - Medium,2 - Medium,Group 70,Resolver 183,True,False,Do Not Notify,?,?,?,code 6,Resolved by 166,2016-02-29 13:54:00,19.53333333,0,3,0,2016-02
0,True,Caller 676,Opened by  62,Phone,Location 143,Category 53,Subcategory 13,?,2 - Medium,2 - Medium,Group 28,Resolver 78,True,False,Do Not Notify,?,?,?,code 6,Resolved by 71,2016-02-29 13:55:00,46.03333333,1,3,1,2016-02
0,True,Caller 4858,Opened by  55,Phone,Location 136,Category 45,Subcategory 223,?,2 - Medium,2 - Medium,Group 70,?,True,False,Do Not Notify,?,?,?,code 6,Resolved by 174,2016-02-29 13:56:00,34.98333333,1,3,1,2016-02
0,True,Caller 3221,Opened by  40,Phone,Location 143,Category 53,Subcategory 271,Symptom 470,2 - Medium,2 - Medium,Group 70,?,True,False,Do Not Notify,?,?,?,code 6,Resolved by 71,2016-02-29 13:56:00,74.18333333,3,3,1,2016-02
0,True,Caller 760,Opened by  301,Phone,Location 204,Category 45,Subcategory 223,Symptom 470,2 - Medium,2 - Medium,Group 70,Resolver 149,True,False,Do Not Notify,?,?,?,code 10,Resolved by 133,2016-02-29 13:59:00,121.0166667,5,3,1,2016-02
0,True,Caller 1163,Opened by  501,Phone,Location 143,Category 20,Subcategory 125,Symptom 580,3 - Low,3 - Low,Group 12,Resolver 236,True,False,Do Not Notify,?,?,?,code 6,Resolved by 215,2016-02-29 14:04:00,43.88333333,1,4,1,2016-02
0,True,Caller 781,Opened by  240,Phone,Location 204,Category 20,Subcategory 125,Symptom 4,2 - Medium,2 - Medium,Group 23,Resolver 57,True,False,Do Not Notify,?,?,?,code 6,Resolved by 53,2016-02-29 14:06:00,330.3166667,13,3,1,2016-02
0,True,Caller 378,Opened by  221,Phone,Location 93,Category 13,Subcategory 302,Symptom 208,2 - Medium,2 - Medium,Group 23,Resolver 69,True,False,Do Not Notify,?,?,?,code 4,Resolved by 62,2016-02-29 14:09:00,91.4,3,3,1,2016-02
0,True,Caller 378,Opened by  221,Phone,Location 93,Category 13,Subcategory 302,Symptom 208,2 - Medium,2 - Medium,Group 23,Resolver 69,True,False,Do Not Notify,?,?,?,code 4,Resolved by 62,2016-02-29 14:15:00,91.31666667,3,3,1,2016-02
0,True,Caller 5051,Opened by  433,Phone,Location 204,Category 53,Subcategory 113,?,3 - Low,3 - Low,Group 66,Resolver 175,True,False,Do Not Notify,?,?,?,code 6,Resolved by 16,2016-02-29 14:16:00,6473.85,269,4,1,2016-02
0,True,Caller 378,Opened by  221,Phone,Location 93,Category 42,Subcategory 106,Symptom 4,2 - Medium,2 - Medium,Group 67,?,True,False,Do Not Notify,?,?,?,code 6,Resolved by 195,2016-02-29 14:22:00,21.21666667,0,3,0,2016-02
0,True,Caller 4598,Opened by  55,Phone,Location 93,Category 20,Subcategory 103,Symptom 4,2 - Medium,2 - Medium,Group 70,Resolver 31,True,False,Do Not Notify,?,?,?,code 6,Resolved by 30,2016-02-29 14:23:00,526.5666667,21,3,1,2016-02
0,True,Caller 3479,Opened by  325,Phone,Location 143,Category 53,Subcategory 109,Symptom 208,3 - Low,3 - Low,Group 33,Resolver 159,True,False,Do Not Notify,?,CHG0000127,?,code 7,Resolved by 143,2016-02-29 14:23:00,243.4,10,4,1,2016-02
0,True,Caller 378,Opened by  221,Phone,Location 93,Category 53,Subcategory 168,Symptom 4,2 - Medium,2 - Medium,Group 23,Resolver 69,True,False,Do Not Notify,?,?,?,code 6,Resolved by 62,2016-02-29 14:25:00,72.73333333,3,3,1,2016-02
0,True,Caller 685,Opened by  221,Phone,Location 143,Category 53,Subcategory 168,Symptom 4,2 - Medium,2 - Medium,Group 70,Resolver 78,True,False,Do Not Notify,?,?,?,code 6,Resolved by 71,2016-02-29 14:28:00,96.21666667,4,3,1,2016-02
0,True,Caller 4167,Opened by  62,Phone,Location 143,Category 23,Subcategory 3,Symptom 4,2 - Medium,2 - Medium,Group 54,?,True,False,Do Not Notify,?,?,?,code 7,Resolved by 208,2016-02-29 14:28:00,50.33333333,2,3,1,2016-02
0,True,Caller 3038,Opened by  433,Phone,Location 204,Category 45,Subcategory 220,?,3 - Low,3 - Low,Group 66,Resolver 175,True,False,Do Not Notify,?,?,?,code 6,Resolved by 16,2016-02-29 14:30:00,7056.416667,294,4,1,2016-02
0,True,Caller 369,Opened by  433,Phone,Location 204,Category 45,Subcategory 220,?,3 - Low,3 - Low,Group 66,Resolver 175,True,False,Do Not Notify,?,?,?,code 5,Resolved by 184,2016-02-29 14:33:00,23.23333333,0,4,0,2016-02
0,True,Caller 99,Opened by  386,Phone,Location 51,Category 23,Subcategory 3,?,2 - Medium,2 - Medium,Group 30,?,True,False,Do Not Notify,?,?,?,code 16,Resolved by 99,2016-02-29 14:37:00,162.5833333,6,3,1,2016-02
0,True,Caller 387,Opened by  433,Phone,Location 204,Category 45,Subcategory 220,?,3 - Low,3 - Low,Group 66,Resolver 175,True,False,Do Not Notify,?,?,?,code 6,Resolved by 158,2016-02-29 14:40:00,1346.433333,56,4,1,2016-02
0,True,Caller 3038,Opened by  433,Phone,Location 204,Category 45,Subcategory 220,?,3 - Low,3 - Low,Group 66,Resolver 175,True,False,Do Not Notify,?,?,?,code 6,Resolved by 158,2016-02-29 14:43:00,669.45,27,4,1,2016-02
0,True,Caller 2443,Opened by  62,Phone,Location 204,Category 37,Subcategory 135,Symptom 509,2 - Medium,2 - Medium,Group 25,Resolver 83,True,False,Do Not Notify,?,?,?,code 6,Resolved by 76,2016-02-29 14:44:00,48.46666667,2,3,1,2016-02
0,True,Caller 3786,Opened by  55,Phone,Location 93,Category 20,Subcategory 103,Symptom 6,2 - Medium,2 - Medium,Group 70,?,True,False,Do Not Notify,?,?,?,code 4,Resolved by 27,2016-02-29 14:45:00,120.25,5,3,1,2016-02
0,True,Caller 787,Opened by  381,Phone,Location 93,Category 45,Subcategory 88,Symptom 327,2 - Medium,3 - Low,Group 31,Resolver 182,True,False,Do Not Notify,?,?,?,code 6,Resolved by 165,2016-02-29 14:47:00,2586.783333,107,4,1,2016-02
0,True,Caller 369,Opened by  433,Phone,Location 204,Category 45,Subcategory 220,?,3 - Low,3 - Low,Group 66,Resolver 203,True,False,Do Not Notify,?,?,?,code 6,Resolved by 184,2016-02-29 14:49:00,378.1166667,15,4,1,2016-02
0,True,Caller 1250,Opened by  301,Phone,Location 143,Category 42,Subcategory 31,Symptom 17,2 - Medium,2 - Medium,Group 55,Resolver 84,True,False,Do Not Notify,?,?,?,code 6,Resolved by 71,2016-02-29 14:50:00,380.8,15,3,1,2016-02
0,True,Caller 4162,Opened by  433,Phone,Location 204,Category 45,Subcategory 220,?,3 - Low,3 - Low,Group 66,Resolver 203,True,False,Do Not Notify,?,?,?,code 7,Resolved by 184,2016-02-29 14:52:00,430.8666667,17,4,1,2016-02
0,True,Caller 800,Opened by  55,Phone,Location 212,Category 26,Subcategory 175,Symptom 607,2 - Medium,2 - Medium,Group 70,?,True,False,Do Not Notify,?,?,?,code 7,Resolved by 32,2016-02-29 14:53:00,211.95,8,3,1,2016-02
0,True,Caller 369,Opened by  433,Phone,Location 204,Category 45,Subcategory 223,?,3 - Low,3 - Low,Group 66,Resolver 175,True,False,Do Not Notify,?,?,?,code 6,Resolved by 158,2016-02-29 14:56:00,1434.75,59,4,1,2016-02
0,True,Caller 387,Opened by  433,Phone,Location 204,Category 45,Subcategory 220,?,3 - Low,3 - Low,Group 66,Resolver 175,True,False,Do Not Notify,?,?,?,code 6,Resolved by 158,2016-02-29 15:03:00,242.4,10,4,1,2016-02
0,True,Caller 1895,Opened by  433,Phone,Location 204,Category 45,Subcategory 220,?,2 - Medium,2 - Medium,Group 66,Resolver 175,True,False,Do Not Notify,?,?,?,code 6,Resolved by 158,2016-02-29 15:07:00,2181.266667,90,3,1,2016-02
0,True,Caller 4162,Opened by  433,Phone,Location 204,Category 45,Subcategory 220,?,3 - Low,3 - Low,Group 66,Resolver 203,True,False,Do Not Notify,?,?,?,code 6,Resolved by 158,2016-02-29 15:10:00,863.1333333,35,4,1,2016-02
0,True,Caller 3056,Opened by  386,Phone,Location 51,Category 26,Subcategory 164,?,2 - Medium,2 - Medium,Group 23,?,True,False,Do Not Notify,?,?,?,code 4,Resolved by 62,2016-02-29 15:12:00,1.083333333,0,3,0,2016-02
0,True,Caller 527,Opened by  433,Phone,Location 204,Category 45,Subcategory 220,?,3 - Low,3 - Low,Group 66,Resolver 193,True,False,Do Not Notify,?,?,?,code 6,Resolved by 16,2016-02-29 15:13:00,3719.333333,154,4,1,2016-02
0,True,Caller 409,Opened by  381,Phone,Location 204,Category 45,Subcategory 88,Symptom 314,2 - Medium,3 - Low,Group 31,Resolver 182,True,False,Do Not Notify,?,?,?,code 1,Resolved by 165,2016-02-29 15:14:00,7122.283333,296,4,1,2016-02
0,True,Caller 3864,Opened by  301,Phone,Location 93,Category 24,Subcategory 164,Symptom 6,2 - Medium,2 - Medium,?,?,True,False,Do Not Notify,?,?,?,code 7,Resolved by 121,2016-02-29 15:17:00,24.71666667,1,3,1,2016-02
0,True,Caller 369,Opened by  433,Phone,Location 204,Category 45,Subcategory 223,?,2 - Medium,2 - Medium,Group 66,Resolver 203,True,False,Do Not Notify,?,?,?,code 6,Resolved by 158,2016-02-29 15:17:00,1434.466667,59,3,1,2016-02
0,True,Caller 3155,Opened by  386,Phone,Location 51,Category 61,Subcategory 164,?,2 - Medium,2 - Medium,Group 30,Resolver 184,True,False,Do Not Notify,?,?,?,code 4,Resolved by 183,2016-02-29 15:21:00,65.88333333,2,3,1,2016-02
0,True,Caller 3972,Opened by  381,Phone,Location 224,Category 45,Subcategory 88,Symptom 270,2 - Medium,3 - Low,Group 31,Resolver 182,True,False,Do Not Notify,?,CHG0000507,?,code 6,Resolved by 165,2016-02-29 15:22:00,1170.366667,48,4,1,2016-02
0,True,Caller 3038,Opened by  433,Phone,Location 204,Category 45,Subcategory 220,?,3 - Low,3 - Low,Group 66,Resolver 203,True,False,Do Not Notify,?,?,?,code 5,Resolved by 184,2016-02-29 15:24:00,504.7833333,21,4,1,2016-02
0,True,Caller 4539,Opened by  55,Phone,Location 36,Category 32,Subcategory 9,Symptom 6,2 - Medium,2 - Medium,Group 70,Resolver 28,True,False,Do Not Notify,?,?,?,code 7,Resolved by 27,2016-02-29 15:27:00,121.55,5,3,1,2016-02
0,True,Caller 3056,Opened by  386,Phone,Location 51,Category 9,Subcategory 164,?,2 - Medium,2 - Medium,Group 70,?,True,False,Do Not Notify,?,?,?,code 2,Resolved by 169,2016-02-29 15:27:00,120.55,5,3,1,2016-02
0,True,Caller 599,Opened by  221,Phone,Location 51,Category 61,Subcategory 16,Symptom 4,2 - Medium,2 - Medium,Group 30,Resolver 184,True,False,Do Not Notify,?,?,?,code 6,Resolved by 167,2016-02-29 15:30:00,68.4,2,3,1,2016-02
0,True,Caller 4214,Opened by  301,Phone,Location 136,Category 53,Subcategory 303,Symptom 382,2 - Medium,2 - Medium,Group 70,Resolver 242,True,False,Do Not Notify,?,?,?,code 8,Resolved by 221,2016-02-29 15:32:00,185.3333333,7,3,1,2016-02
0,True,Caller 3155,Opened by  386,Phone,Location 51,Category 23,Subcategory 3,?,2 - Medium,2 - Medium,Group 70,Resolver 33,True,False,Do Not Notify,?,?,?,code 9,Resolved by 103,2016-02-29 15:34:00,48.85,2,3,1,2016-02
0,True,Caller 1960,Opened by  185,Phone,?,?,?,?,3 - Low,2 - Medium,?,?,True,False,Do Not Notify,?,?,?,code 1,Resolved by 89,2016-02-29 15:36:00,0.116666667,0,4,0,2016-02
0,True,Caller 396,Opened by  381,Phone,Location 204,?,?,?,2 - Medium,3 - Low,Group 31,Resolver 182,True,False,Do Not Notify,Problem ID  141,CHG0001863,?,code 6,Resolved by 165,2016-02-29 15:37:00,3210.083333,133,4,1,2016-02
0,True,Caller 742,Opened by  386,Phone,Location 51,?,?,?,2 - Medium,2 - Medium,Group 53,Resolver 130,True,False,Do Not Notify,?,?,?,code 8,Resolved by 117,2016-02-29 15:38:00,217.75,9,3,1,2016-02
0,True,Caller 1519,Opened by  381,Phone,Location 245,Category 45,Subcategory 88,Symptom 312,2 - Medium,3 - Low,Group 31,Resolver 182,True,False,Do Not Notify,?,?,?,code 8,Resolved by 165,2016-02-29 15:45:00,671.1833333,27,4,1,2016-02
0,True,Caller 621,Opened by  55,Phone,Location 141,Category 43,Subcategory 107,Symptom 218,2 - Medium,2 - Medium,Group 39,?,True,False,Do Not Notify,?,?,?,code 6,Resolved by 166,2016-02-29 15:48:00,17.75,0,3,0,2016-02
0,True,Caller 4288,Opened by  386,Phone,Location 51,Category 37,Subcategory 135,Symptom 84,1 - High,1 - High,Group 30,Resolver 201,True,False,Do Not Notify,Problem ID  5,?,?,code 6,Resolved by 183,2016-02-29 15:53:00,16.63333333,0,1,1,2016-02
0,True,Caller 3728,Opened by  381,Phone,Location 204,Category 45,Subcategory 88,Symptom 324,2 - Medium,3 - Low,Group 31,Resolver 182,True,False,Do Not Notify,?,?,?,code 6,Resolved by 165,2016-02-29 15:53:00,698.0166667,29,4,1,2016-02
0,True,Caller 2269,Opened by  221,Phone,Location 36,Category 20,Subcategory 103,Symptom 605,2 - Medium,2 - Medium,Group 29,Resolver 31,True,False,Do Not Notify,?,?,?,code 3,Resolved by 30,2016-02-29 15:54:00,88.06666667,3,3,1,2016-02
0,True,Caller 4246,Opened by  325,Phone,Location 232,Category 8,Subcategory 156,Symptom 107,3 - Low,3 - Low,Group 33,Resolver 159,True,False,Do Not Notify,?,CHG0000084,?,code 7,Resolved by 143,2016-02-29 15:55:00,241.9333333,10,4,1,2016-02
0,True,Caller 5104,Opened by  386,Phone,Location 51,Category 32,Subcategory 9,?,2 - Medium,2 - Medium,Group 70,?,True,False,Do Not Notify,?,?,?,code 7,Resolved by 169,2016-02-29 15:59:00,0.383333333,0,3,0,2016-02
0,True,Caller 4980,Opened by  381,Phone,Location 204,Category 45,Subcategory 88,Symptom 312,2 - Medium,3 - Low,Group 31,Resolver 182,True,False,Do Not Notify,?,CHG0001271,?,code 6,Resolved by 165,2016-02-29 16:09:00,1919.25,79,4,1,2016-02
0,True,Caller 3031,Opened by  55,Phone,Location 51,Category 61,Subcategory 16,Symptom 6,2 - Medium,2 - Medium,Group 72,?,True,False,Do Not Notify,?,?,?,code 6,Resolved by 180,2016-02-29 16:15:00,166.9833333,6,3,1,2016-02
0,True,Caller 379,Opened by  221,Phone,Location 93,Category 26,Subcategory 175,Symptom 208,3 - Low,2 - Medium,Group 23,?,True,False,Do Not Notify,?,?,?,code 17,Resolved by 62,2016-02-29 16:18:00,0.333333333,0,4,0,2016-02
0,True,Caller 4980,Opened by  381,Phone,Location 204,Category 45,Subcategory 47,Symptom 312,2 - Medium,2 - Medium,Group 31,Resolver 182,True,False,Do Not Notify,?,?,?,code 8,Resolved by 165,2016-02-29 16:23:00,762.05,31,3,1,2016-02
0,True,Caller 1989,Opened by  191,Phone,Location 197,Category 8,Subcategory 156,Symptom 4,2 - Medium,2 - Medium,Group 56,Resolver 166,True,False,Do Not Notify,?,?,?,code 6,Resolved by 149,2016-02-29 16:25:00,4.0,0,3,0,2016-02
0,True,Caller 448,Opened by  386,Phone,Location 143,Category 43,Subcategory 107,?,2 - Medium,2 - Medium,Group 70,Resolver 127,True,False,Do Not Notify,?,?,?,code 6,Resolved by 15,2016-02-29 16:30:00,64.73333333,2,3,1,2016-02
0,True,Caller 1559,Opened by  221,Phone,Location 161,Category 53,Subcategory 127,Symptom 605,2 - Medium,2 - Medium,Group 76,?,True,False,Do Not Notify,?,?,?,code 8,Resolved by 220,2016-02-29 16:31:00,665.15,27,3,1,2016-02
0,True,Caller 245,Opened by  55,Phone,Location 93,Category 24,Subcategory 164,?,2 - Medium,2 - Medium,Group 23,Resolver 215,True,False,Do Not Notify,?,?,?,code 6,Resolved by 196,2016-02-29 16:38:00,210.3166667,8,3,1,2016-02
0,True,Caller 2020,Opened by  221,Phone,Location 204,Category 45,Subcategory 94,Symptom 208,2 - Medium,2 - Medium,Group 33,Resolver 216,True,False,Do Not Notify,Problem ID  17,CHG0000132,CHG0000132,code 7,Resolved by 197,2016-02-29 16:43:00,528.0666667,22,3,1,2016-02
0,True,Caller 442,Opened by  55,Phone,Location 143,Category 9,Subcategory 164,Symptom 6,2 - Medium,2 - Medium,Group 28,Resolver 236,True,False,Do Not Notify,?,?,?,code 1,Resolved by 215,2016-02-29 16:51:00,42.31666667,1,3,1,2016-02
0,True,Caller 4188,Opened by  386,Phone,Location 93,Category 45,Subcategory 150,?,2 - Medium,2 - Medium,Group 12,Resolver 176,True,False,Do Not Notify,?,?,?,code 1,Resolved by 159,2016-02-29 16:54:00,16.75,0,3,0,2016-02
0,True,Caller 5126,Opened by  59,Phone,Location 93,Category 24,Subcategory 164,?,2 - Medium,2 - Medium,Group 23,Resolver 215,True,False,Do Not Notify,?,?,?,code 6,Resolved by 196,2016-02-29 17:06:00,47.91666667,1,3,1,2016-02
0,True,Caller 1989,Opened by  191,Phone,Location 197,Category 40,Subcategory 44,Symptom 4,2 - Medium,2 - Medium,Group 54,Resolver 229,True,False,Do Not Notify,?,?,?,code 6,Resolved by 15,2016-02-29 17:11:00,285.2666667,11,3,1,2016-02
0,True,Caller 5355,Opened by  221,Phone,Location 51,Category 45,Subcategory 200,Symptom 4,2 - Medium,2 - Medium,Group 39,?,True,False,Do Not Notify,?,?,?,code 6,Resolved by 166,2016-02-29 17:14:00,16.41666667,0,3,0,2016-02
0,True,Caller 1297,Opened by  386,Phone,Location 161,Category 9,Subcategory 164,?,2 - Medium,2 - Medium,Group 70,?,True,False,Do Not Notify,?,?,?,code 7,Resolved by 169,2016-02-29 17:27:00,120.55,5,3,1,2016-02
0,True,Caller 2001,Opened by  221,Phone,Location 204,Category 45,Subcategory 150,Symptom 208,2 - Medium,2 - Medium,Group 55,?,True,False,Do Not Notify,?,?,?,code 7,Resolved by 134,2016-02-29 17:32:00,337.5166667,14,3,1,2016-02
0,True,Caller 611,Opened by  55,Phone,Location 93,Category 24,Subcategory 164,Symptom 571,2 - Medium,2 - Medium,Group 23,?,True,False,Do Not Notify,?,?,?,code 6,Resolved by 62,2016-02-29 17:38:00,23.3,0,3,0,2016-02
0,True,Caller 1297,Opened by  386,Phone,Location 161,Category 40,Subcategory 215,?,2 - Medium,2 - Medium,Group 70,Resolver 126,True,False,Do Not Notify,?,?,?,code 6,Resolved by 227,2016-02-29 17:48:00,166.75,6,3,1,2016-02
0,True,Caller 252,Opened by  386,Phone,Location 51,Category 34,Subcategory 162,?,2 - Medium,2 - Medium,Group 30,Resolver 201,True,False,Do Not Notify,?,?,?,code 6,Resolved by 183,2016-02-29 17:53:00,63.51666667,2,3,1,2016-02
0,True,Caller 1279,Opened by  221,Phone,Location 204,Category 55,Subcategory 185,Symptom 530,2 - Medium,2 - Medium,Group 25,Resolver 227,True,False,Do Not Notify,?,?,?,code 6,Resolved by 206,2016-02-29 18:35:00,405.7,16,3,1,2016-02
